Step,price,liquidity,iteration,scenario,region,coin
1,0.9723921459098794,2989278315742.5347,510,S2_panic_selling_defi,indonesia,USDC
2,0.9501585896222127,2989278315742.5347,510,S2_panic_selling_defi,indonesia,USDC
3,0.9737111019200644,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
4,0.9964818089995874,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
5,0.9833232949742202,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
6,0.9751106235900253,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
7,0.9752170199843578,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
8,0.979967346139988,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
9,1.02735098724224,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
10,1.0238207242679014,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
11,1.045812585535031,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
12,1.034710630910144,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
13,1.0198268800858135,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
14,1.0017355825799208,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
15,1.0216186659989344,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
16,1.0395032395985067,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
17,1.039834609355614,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
18,1.04246751722614,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
19,1.0385466887180574,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
20,1.045646028276725,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
21,1.0625093450750267,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
22,1.0616421056926852,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
23,1.070077523472027,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
24,1.0359066444812273,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
25,1.0126230132852587,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
26,1.0202181498687475,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
27,1.0051644018211694,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
28,1.0191432374663922,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
29,1.0381048153961454,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
30,1.0039347850308245,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
31,1.003606493574595,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
32,0.9961780756079514,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
33,1.0190707191725703,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
34,1.0310083006941961,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
35,0.9969705192200808,2988076703456.4746,510,S2_panic_selling_defi,indonesia,USDC
