Step,price,liquidity,iteration,scenario,region,coin
1,0.9822407732685526,6300000000000.0,223,S3_twin_shock,eurozone,USDC
2,1.0068456441023714,6300000000000.0,223,S3_twin_shock,eurozone,USDC
3,1.0248216454139976,6300000000000.0,223,S3_twin_shock,eurozone,USDC
4,1.0600063186657551,6300000000000.0,223,S3_twin_shock,eurozone,USDC
5,1.0483604905345263,6300000000000.0,223,S3_twin_shock,eurozone,USDC
6,1.0194694928326613,6300000000000.0,223,S3_twin_shock,eurozone,USDC
7,1.0181864032548558,6300000000000.0,223,S3_twin_shock,eurozone,USDC
8,1.0053202073961585,6300000000000.0,223,S3_twin_shock,eurozone,USDC
9,0.8463254122873702,6300000000000.0,223,S3_twin_shock,eurozone,USDC
10,0.888207435497321,6283935053554.8545,223,S3_twin_shock,eurozone,USDC
11,0.8955069708722638,6274785023731.237,223,S3_twin_shock,eurozone,USDC
12,0.8960292056868205,6267207825158.383,223,S3_twin_shock,eurozone,USDC
13,0.942691752781881,6260099931485.012,223,S3_twin_shock,eurozone,USDC
14,0.9403171132834708,6257704082781.543,223,S3_twin_shock,eurozone,USDC
15,0.9555435002196018,6255201271113.91,223,S3_twin_shock,eurozone,USDC
16,0.9557792463523729,6254056511111.217,223,S3_twin_shock,eurozone,USDC
17,0.9474202163646437,6252948430675.215,223,S3_twin_shock,eurozone,USDC
18,0.9785262843390665,6251163080459.848,223,S3_twin_shock,eurozone,USDC
19,1.002411910790736,6251163080459.848,223,S3_twin_shock,eurozone,USDC
20,0.9927543879875591,6251163080459.848,223,S3_twin_shock,eurozone,USDC
21,1.0242343401309868,6251163080459.848,223,S3_twin_shock,eurozone,USDC
22,1.0268040181898253,6251163080459.848,223,S3_twin_shock,eurozone,USDC
23,1.0225486290634567,6251163080459.848,223,S3_twin_shock,eurozone,USDC
24,1.0117151285647847,6251163080459.848,223,S3_twin_shock,eurozone,USDC
25,0.9892207097154004,6251163080459.848,223,S3_twin_shock,eurozone,USDC
26,1.0353137378983188,6251163080459.848,223,S3_twin_shock,eurozone,USDC
27,1.010017891544238,6251163080459.848,223,S3_twin_shock,eurozone,USDC
28,1.0133718869176553,6251163080459.848,223,S3_twin_shock,eurozone,USDC
29,1.0063307133835269,6251163080459.848,223,S3_twin_shock,eurozone,USDC
30,1.0319672247568503,6251163080459.848,223,S3_twin_shock,eurozone,USDC
31,1.0592795017942298,6251163080459.848,223,S3_twin_shock,eurozone,USDC
32,1.0303687386909368,6251163080459.848,223,S3_twin_shock,eurozone,USDC
33,0.9776782258443526,6251163080459.848,223,S3_twin_shock,eurozone,USDC
34,0.9322372714074537,6251163080459.848,223,S3_twin_shock,eurozone,USDC
35,0.9374046289660605,6248268902998.612,223,S3_twin_shock,eurozone,USDC
36,0.9332726992763125,6245806824354.101,223,S3_twin_shock,eurozone,USDC
37,0.9410639760437388,6243195300761.908,223,S3_twin_shock,eurozone,USDC
38,0.969842346694762,6241162590823.438,223,S3_twin_shock,eurozone,USDC
39,1.0041021674259587,6241151674942.581,223,S3_twin_shock,eurozone,USDC
40,1.0213329772826558,6241151674942.581,223,S3_twin_shock,eurozone,USDC
41,1.0385125744957382,6241151674942.581,223,S3_twin_shock,eurozone,USDC
42,1.003747348743157,6241151674942.581,223,S3_twin_shock,eurozone,USDC
43,0.9707981400005976,6241151674942.581,223,S3_twin_shock,eurozone,USDC
44,0.9562495482415326,6241151674942.581,223,S3_twin_shock,eurozone,USDC
45,0.9744979787588876,6240272173098.037,223,S3_twin_shock,eurozone,USDC
46,0.9884074943563556,6240272173098.037,223,S3_twin_shock,eurozone,USDC
47,1.0004693018724529,6240272173098.037,223,S3_twin_shock,eurozone,USDC
48,0.9821006942855055,6240272173098.037,223,S3_twin_shock,eurozone,USDC
49,0.9758158601218958,6240272173098.037,223,S3_twin_shock,eurozone,USDC
50,0.9947483555997493,6240272173098.037,223,S3_twin_shock,eurozone,USDC
51,1.0134478726612564,6240272173098.037,223,S3_twin_shock,eurozone,USDC
52,1.0191973013180389,6240272173098.037,223,S3_twin_shock,eurozone,USDC
53,1.0139971858155727,6240272173098.037,223,S3_twin_shock,eurozone,USDC
54,0.9854828625949426,6240272173098.037,223,S3_twin_shock,eurozone,USDC
55,0.9566699598302065,6240272173098.037,223,S3_twin_shock,eurozone,USDC
56,0.9262943899780244,6239409679867.284,223,S3_twin_shock,eurozone,USDC
57,0.8818816453392214,6236586567678.735,223,S3_twin_shock,eurozone,USDC
58,0.9012051265101401,6231032577708.629,223,S3_twin_shock,eurozone,USDC
59,0.8884101898563221,6227040841124.408,223,S3_twin_shock,eurozone,USDC
60,0.8865061488964406,6222754934624.418,223,S3_twin_shock,eurozone,USDC
61,0.9134436690839842,6218731552454.348,223,S3_twin_shock,eurozone,USDC
62,0.9334752059472079,6216165958546.222,223,S3_twin_shock,eurozone,USDC
63,0.9204817425293159,6214642771692.868,223,S3_twin_shock,eurozone,USDC
64,0.932265026720316,6212683240590.902,223,S3_twin_shock,eurozone,USDC
65,0.9788529822849039,6211210713095.151,223,S3_twin_shock,eurozone,USDC
66,1.005143164530239,6211210713095.151,223,S3_twin_shock,eurozone,USDC
67,1.0131594301142657,6211210713095.151,223,S3_twin_shock,eurozone,USDC
68,1.0326856030151716,6211210713095.151,223,S3_twin_shock,eurozone,USDC
69,1.032040383856044,6211210713095.151,223,S3_twin_shock,eurozone,USDC
70,1.022440377570522,6211210713095.151,223,S3_twin_shock,eurozone,USDC
71,1.0214705627140594,6211210713095.151,223,S3_twin_shock,eurozone,USDC
72,1.0163790867363722,6211210713095.151,223,S3_twin_shock,eurozone,USDC
73,0.9993376234193155,6211210713095.151,223,S3_twin_shock,eurozone,USDC
74,0.992187367080156,6211210713095.151,223,S3_twin_shock,eurozone,USDC
75,1.0204963390889925,6211210713095.151,223,S3_twin_shock,eurozone,USDC
76,1.0386796978608355,6211210713095.151,223,S3_twin_shock,eurozone,USDC
77,1.0370059625265835,6211210713095.151,223,S3_twin_shock,eurozone,USDC
78,1.0223591593604964,6211210713095.151,223,S3_twin_shock,eurozone,USDC
79,1.0365200393394691,6211210713095.151,223,S3_twin_shock,eurozone,USDC
80,1.0554502736007711,6211210713095.151,223,S3_twin_shock,eurozone,USDC
81,1.050658459154402,6211210713095.151,223,S3_twin_shock,eurozone,USDC
82,1.0212400957524133,6211210713095.151,223,S3_twin_shock,eurozone,USDC
83,1.0106594384224727,6211210713095.151,223,S3_twin_shock,eurozone,USDC
84,1.006655937050857,6211210713095.151,223,S3_twin_shock,eurozone,USDC
85,1.0027598578547599,6211210713095.151,223,S3_twin_shock,eurozone,USDC
86,1.0054202440626328,6211210713095.151,223,S3_twin_shock,eurozone,USDC
87,1.007912417555319,6211210713095.151,223,S3_twin_shock,eurozone,USDC
88,0.9940542713824349,6211210713095.151,223,S3_twin_shock,eurozone,USDC
89,1.0255439069175527,6211210713095.151,223,S3_twin_shock,eurozone,USDC
90,1.0005242482452248,6211210713095.151,223,S3_twin_shock,eurozone,USDC
91,0.9890622247974411,6211210713095.151,223,S3_twin_shock,eurozone,USDC
92,1.004303045098206,6211210713095.151,223,S3_twin_shock,eurozone,USDC
93,1.0119271993634187,6211210713095.151,223,S3_twin_shock,eurozone,USDC
94,1.026491627411736,6211210713095.151,223,S3_twin_shock,eurozone,USDC
95,1.0199362372643865,6211210713095.151,223,S3_twin_shock,eurozone,USDC
96,1.0271586935263226,6211210713095.151,223,S3_twin_shock,eurozone,USDC
97,1.0254853144811809,6211210713095.151,223,S3_twin_shock,eurozone,USDC
98,1.0494489625757506,6211210713095.151,223,S3_twin_shock,eurozone,USDC
99,1.0576808957406774,6211210713095.151,223,S3_twin_shock,eurozone,USDC
100,0.9587150450742347,6211210713095.151,223,S3_twin_shock,eurozone,USDC
101,0.820511285347659,6210825369286.932,223,S3_twin_shock,eurozone,USDC
102,0.8167868754936904,6205359214438.327,223,S3_twin_shock,eurozone,USDC
103,0.8767341831947056,6200702129651.529,223,S3_twin_shock,eurozone,USDC
104,0.8802660038135627,6198247565031.287,223,S3_twin_shock,eurozone,USDC
