Step,price,liquidity,iteration,scenario,region,coin
1,0.9942194699375901,2988772676252.9287,443,S4_twin_shock_cex_intervention,indonesia,USDC
2,1.0092903864134808,2988772676252.9287,443,S4_twin_shock_cex_intervention,indonesia,USDC
3,0.9855389143612026,2988772676252.9287,443,S4_twin_shock_cex_intervention,indonesia,USDC
4,0.9947304868539277,2988772676252.9287,443,S4_twin_shock_cex_intervention,indonesia,USDC
5,250001.0202771867,2988785176252.9287,443,S4_twin_shock_cex_intervention,indonesia,USDC
6,187502.0,2988794551252.9287,443,S4_twin_shock_cex_intervention,indonesia,USDC
7,140627.0,2988801582502.9287,443,S4_twin_shock_cex_intervention,indonesia,USDC
8,105470.75,2988806855940.4287,443,S4_twin_shock_cex_intervention,indonesia,USDC
9,79103.5625,2988810811018.5537,443,S4_twin_shock_cex_intervention,indonesia,USDC
10,59328.171875,2988813777327.1475,443,S4_twin_shock_cex_intervention,indonesia,USDC
11,44496.62890625,2988816002058.593,443,S4_twin_shock_cex_intervention,indonesia,USDC
12,33372.9716796875,2988817670607.177,443,S4_twin_shock_cex_intervention,indonesia,USDC
13,25030.228759765625,2988818922018.6143,443,S4_twin_shock_cex_intervention,indonesia,USDC
14,18773.17156982422,2988819860577.193,443,S4_twin_shock_cex_intervention,indonesia,USDC
15,14080.378677368164,2988820564496.127,443,S4_twin_shock_cex_intervention,indonesia,USDC
16,10560.784008026123,2988821092435.3276,443,S4_twin_shock_cex_intervention,indonesia,USDC
17,7921.088006019592,2988821488389.7275,443,S4_twin_shock_cex_intervention,indonesia,USDC
18,5941.316004514694,2988821785355.528,443,S4_twin_shock_cex_intervention,indonesia,USDC
19,4456.487003386021,2988822008079.878,443,S4_twin_shock_cex_intervention,indonesia,USDC
20,3342.8652525395155,2988822175123.1406,443,S4_twin_shock_cex_intervention,indonesia,USDC
21,2507.6489394046366,2988822300405.588,443,S4_twin_shock_cex_intervention,indonesia,USDC
22,1881.2367045534775,2988822394367.423,443,S4_twin_shock_cex_intervention,indonesia,USDC
23,1411.427528415108,2988822464838.7993,443,S4_twin_shock_cex_intervention,indonesia,USDC
24,1059.070646311331,2988822517692.332,443,S4_twin_shock_cex_intervention,indonesia,USDC
25,794.8029847334983,2988822557332.481,443,S4_twin_shock_cex_intervention,indonesia,USDC
26,596.6022385501237,2988822587062.593,443,S4_twin_shock_cex_intervention,indonesia,USDC
27,447.9516789125928,2988822609360.177,443,S4_twin_shock_cex_intervention,indonesia,USDC
28,336.4637591844446,2988822626083.3647,443,S4_twin_shock_cex_intervention,indonesia,USDC
29,252.84781938833345,2988822638625.756,443,S4_twin_shock_cex_intervention,indonesia,USDC
30,190.1358645412501,2988822648032.5493,443,S4_twin_shock_cex_intervention,indonesia,USDC
31,143.1018984059376,2988822655087.6445,443,S4_twin_shock_cex_intervention,indonesia,USDC
32,107.82642380445319,2988822660378.9653,443,S4_twin_shock_cex_intervention,indonesia,USDC
33,81.3698178533399,2988822664347.456,443,S4_twin_shock_cex_intervention,indonesia,USDC
34,61.52736339000492,2988822667323.824,443,S4_twin_shock_cex_intervention,indonesia,USDC
35,46.6455225425037,2988822669556.1006,443,S4_twin_shock_cex_intervention,indonesia,USDC
36,35.484141906877774,2988822671230.3076,443,S4_twin_shock_cex_intervention,indonesia,USDC
37,27.11310643015833,2988822672485.963,443,S4_twin_shock_cex_intervention,indonesia,USDC
38,20.834829822618744,2988822673427.7046,443,S4_twin_shock_cex_intervention,indonesia,USDC
39,16.12612236696406,2988822674134.0107,443,S4_twin_shock_cex_intervention,indonesia,USDC
40,12.594591775223044,2988822674663.74,443,S4_twin_shock_cex_intervention,indonesia,USDC
41,9.945943831417281,2988822675061.0376,443,S4_twin_shock_cex_intervention,indonesia,USDC
42,7.959457873562963,2988822675359.0107,443,S4_twin_shock_cex_intervention,indonesia,USDC
43,6.469593405172222,2988822675582.49,443,S4_twin_shock_cex_intervention,indonesia,USDC
44,5.352195053879166,2988822675750.0996,443,S4_twin_shock_cex_intervention,indonesia,USDC
45,4.514146290409375,2988822675875.807,443,S4_twin_shock_cex_intervention,indonesia,USDC
46,3.8856097178070312,2988822675970.088,443,S4_twin_shock_cex_intervention,indonesia,USDC
47,3.414207288355273,2988822676040.798,443,S4_twin_shock_cex_intervention,indonesia,USDC
48,3.060655466266455,2988822676093.8306,443,S4_twin_shock_cex_intervention,indonesia,USDC
49,2.795491599699841,2988822676133.6055,443,S4_twin_shock_cex_intervention,indonesia,USDC
50,2.596618699774881,2988822676163.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
51,2.4474640248311608,2988822676185.8096,443,S4_twin_shock_cex_intervention,indonesia,USDC
52,2.3355980186233705,2988822676202.589,443,S4_twin_shock_cex_intervention,indonesia,USDC
53,2.251698513967528,2988822676215.174,443,S4_twin_shock_cex_intervention,indonesia,USDC
54,2.188773885475646,2988822676224.613,443,S4_twin_shock_cex_intervention,indonesia,USDC
55,2.1415804141067345,2988822676231.6914,443,S4_twin_shock_cex_intervention,indonesia,USDC
56,2.106185310580051,2988822676237.001,443,S4_twin_shock_cex_intervention,indonesia,USDC
57,2.0514326590998535,2988822676240.9824,443,S4_twin_shock_cex_intervention,indonesia,USDC
58,1.947629868664313,2988822676243.969,443,S4_twin_shock_cex_intervention,indonesia,USDC
59,1.8885928439374513,2988822676246.209,443,S4_twin_shock_cex_intervention,indonesia,USDC
60,1.835261140848022,2988822676247.8887,443,S4_twin_shock_cex_intervention,indonesia,USDC
61,1.7691450048813753,2988822676249.1484,443,S4_twin_shock_cex_intervention,indonesia,USDC
62,1.7420046744122306,2988822676250.0933,443,S4_twin_shock_cex_intervention,indonesia,USDC
63,1.6778233323028282,2988822676250.802,443,S4_twin_shock_cex_intervention,indonesia,USDC
64,1.671604710212505,2988822676251.333,443,S4_twin_shock_cex_intervention,indonesia,USDC
65,1.6556143034779351,2988822676251.732,443,S4_twin_shock_cex_intervention,indonesia,USDC
66,1.5781755605045185,2988822676252.031,443,S4_twin_shock_cex_intervention,indonesia,USDC
67,1.522046134299932,2988822676252.255,443,S4_twin_shock_cex_intervention,indonesia,USDC
68,1.4948259483023159,2988822676252.423,443,S4_twin_shock_cex_intervention,indonesia,USDC
69,1.4744649388595943,2988822676252.549,443,S4_twin_shock_cex_intervention,indonesia,USDC
70,1.4045077670905748,2988822676252.6436,443,S4_twin_shock_cex_intervention,indonesia,USDC
71,1.3593055334057533,2988822676252.715,443,S4_twin_shock_cex_intervention,indonesia,USDC
72,1.334047464261167,2988822676252.7676,443,S4_twin_shock_cex_intervention,indonesia,USDC
73,1.296736413428653,2988822676252.8076,443,S4_twin_shock_cex_intervention,indonesia,USDC
74,1.2309946126514808,2988822676252.838,443,S4_twin_shock_cex_intervention,indonesia,USDC
75,1.1991432700118314,2988822676252.86,443,S4_twin_shock_cex_intervention,indonesia,USDC
76,1.1880250155325427,2988822676252.877,443,S4_twin_shock_cex_intervention,indonesia,USDC
77,1.1450407525419337,2988822676252.889,443,S4_twin_shock_cex_intervention,indonesia,USDC
78,1.135490003299329,2988822676252.899,443,S4_twin_shock_cex_intervention,indonesia,USDC
79,1.0800095567966932,2988822676252.906,443,S4_twin_shock_cex_intervention,indonesia,USDC
80,1.1003590734290516,2988822676252.911,443,S4_twin_shock_cex_intervention,indonesia,USDC
81,1.0925620075848441,2988822676252.915,443,S4_twin_shock_cex_intervention,indonesia,USDC
82,1.0723703508307132,2988822676252.918,443,S4_twin_shock_cex_intervention,indonesia,USDC
83,1.0291835524432378,2988822676252.9204,443,S4_twin_shock_cex_intervention,indonesia,USDC
84,1.0131262327048698,2988822676252.9204,443,S4_twin_shock_cex_intervention,indonesia,USDC
85,1.0552658669550554,2988822676252.9224,443,S4_twin_shock_cex_intervention,indonesia,USDC
86,1.0198885113616718,2988822676252.9224,443,S4_twin_shock_cex_intervention,indonesia,USDC
87,0.9852896609573041,2988822676252.9224,443,S4_twin_shock_cex_intervention,indonesia,USDC
88,0.9889572000677294,2988822676252.9224,443,S4_twin_shock_cex_intervention,indonesia,USDC
89,0.9730333173369021,2988822676252.9233,443,S4_twin_shock_cex_intervention,indonesia,USDC
90,0.9521098996585058,2988822676252.9243,443,S4_twin_shock_cex_intervention,indonesia,USDC
91,0.8776350288963607,2987814814583.0215,443,S4_twin_shock_cex_intervention,indonesia,USDC
92,0.9145526076983208,2982569578926.2217,443,S4_twin_shock_cex_intervention,indonesia,USDC
93,0.9239336039795338,2979734012984.325,443,S4_twin_shock_cex_intervention,indonesia,USDC
94,0.9422424624744637,2977316176077.3154,443,S4_twin_shock_cex_intervention,indonesia,USDC
95,0.9664987213757464,2975976650316.95,443,S4_twin_shock_cex_intervention,indonesia,USDC
96,0.9404791200360767,2975860735843.0312,443,S4_twin_shock_cex_intervention,indonesia,USDC
97,0.9322744864640635,2974573501228.634,443,S4_twin_shock_cex_intervention,indonesia,USDC
98,0.9555061188509935,2972847570116.638,443,S4_twin_shock_cex_intervention,indonesia,USDC
99,0.9667350009829969,2972256859867.671,443,S4_twin_shock_cex_intervention,indonesia,USDC
100,0.9515205270684096,2972185137534.636,443,S4_twin_shock_cex_intervention,indonesia,USDC
101,0.8202016367509819,2971395315498.271,443,S4_twin_shock_cex_intervention,indonesia,USDC
102,0.8283057556393884,2964951840385.9004,443,S4_twin_shock_cex_intervention,indonesia,USDC
103,0.8732156897692982,2959674217075.383,443,S4_twin_shock_cex_intervention,indonesia,USDC
104,0.8814731187245127,2956595923159.8613,443,S4_twin_shock_cex_intervention,indonesia,USDC
105,0.8674614439948032,2954174678607.0923,443,S4_twin_shock_cex_intervention,indonesia,USDC
106,0.9103779157607784,2951667924149.3154,443,S4_twin_shock_cex_intervention,indonesia,USDC
107,0.9107147751989941,2950299057782.388,443,S4_twin_shock_cex_intervention,indonesia,USDC
108,0.9504405882756106,2949052747511.6226,443,S4_twin_shock_cex_intervention,indonesia,USDC
109,0.9903418849961013,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
110,1.0329713102279834,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
111,1.0320128245902707,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
112,1.0063622254747169,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
113,1.011279671530684,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
114,0.9964608272539821,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
115,1.019632882279771,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
116,1.009969929459589,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
117,1.0197721188410303,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
118,1.023669997692096,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
119,1.0303193908238433,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
120,0.9957910958152806,2948661780103.436,443,S4_twin_shock_cex_intervention,indonesia,USDC
121,1.018767879022441,2874945235600.85,443,S4_twin_shock_cex_intervention,indonesia,USDC
122,0.9680802147698331,2803071604710.829,443,S4_twin_shock_cex_intervention,indonesia,USDC
123,0.9546754357583841,2732967231856.865,443,S4_twin_shock_cex_intervention,indonesia,USDC
124,0.9505245288181707,2664367832318.422,443,S4_twin_shock_cex_intervention,indonesia,USDC
125,0.9171183514111634,2597424906773.883,443,S4_twin_shock_cex_intervention,indonesia,USDC
126,0.8933342547749101,2531523095214.147,443,S4_twin_shock_cex_intervention,indonesia,USDC
127,0.8781979537721392,2466930412910.196,443,S4_twin_shock_cex_intervention,indonesia,USDC
128,0.8436069265959577,2403701647243.222,443,S4_twin_shock_cex_intervention,indonesia,USDC
129,0.8548531304188576,2341670171701.737,443,S4_twin_shock_cex_intervention,indonesia,USDC
130,0.8386422042076787,2281656411120.6914,443,S4_twin_shock_cex_intervention,indonesia,USDC
131,0.826636084606558,2223061816077.231,443,S4_twin_shock_cex_intervention,indonesia,USDC
132,0.8079721746767118,2166019681990.9253,443,S4_twin_shock_cex_intervention,indonesia,USDC
133,0.7853373696181081,2110485768368.8616,443,S4_twin_shock_cex_intervention,indonesia,USDC
134,0.810870781443103,2056378221691.8545,443,S4_twin_shock_cex_intervention,indonesia,USDC
135,0.7719487016068014,2004048701130.786,443,S4_twin_shock_cex_intervention,indonesia,USDC
136,0.7807103761831146,1952986164479.6284,443,S4_twin_shock_cex_intervention,indonesia,USDC
137,0.7878914900738343,1903455494728.3613,443,S4_twin_shock_cex_intervention,indonesia,USDC
138,0.7720284814498725,1855280660702.4756,443,S4_twin_shock_cex_intervention,indonesia,USDC
139,0.8006978614705276,1808398747185.5288,443,S4_twin_shock_cex_intervention,indonesia,USDC
140,0.792902819920785,1762852690004.9746,443,S4_twin_shock_cex_intervention,indonesia,USDC
141,0.7909067841893734,1718469184055.9321,443,S4_twin_shock_cex_intervention,indonesia,USDC
142,0.7918695072834079,1675259391557.6602,443,S4_twin_shock_cex_intervention,indonesia,USDC
143,0.782917070198711,1633175074473.7122,443,S4_twin_shock_cex_intervention,indonesia,USDC
144,0.7758884681356214,1592163081159.1958,443,S4_twin_shock_cex_intervention,indonesia,USDC
145,0.7722808028426605,1552212032770.1772,443,S4_twin_shock_cex_intervention,indonesia,USDC
146,0.7945904388338765,1513288159832.682,443,S4_twin_shock_cex_intervention,indonesia,USDC
147,0.793433342534447,1475369358951.1199,443,S4_twin_shock_cex_intervention,indonesia,USDC
148,0.8045988509981956,1438413021740.0833,443,S4_twin_shock_cex_intervention,indonesia,USDC
149,0.8302944618966803,1402398148002.9836,443,S4_twin_shock_cex_intervention,indonesia,USDC
150,0.8233506650576605,1367297084340.2422,443,S4_twin_shock_cex_intervention,indonesia,USDC
151,0.8298545465384141,1333077719181.752,443,S4_twin_shock_cex_intervention,indonesia,USDC
152,0.8243931310125924,1299722632006.3105,443,S4_twin_shock_cex_intervention,indonesia,USDC
153,0.8188932376383735,1267203740057.7183,443,S4_twin_shock_cex_intervention,indonesia,USDC
154,0.8349919346102447,1235500683324.724,443,S4_twin_shock_cex_intervention,indonesia,USDC
155,0.8324739336651384,1204595379355.353,443,S4_twin_shock_cex_intervention,indonesia,USDC
156,0.8394219577446767,1174465494167.7168,443,S4_twin_shock_cex_intervention,indonesia,USDC
157,0.8310638416439122,1145090709558.4067,443,S4_twin_shock_cex_intervention,indonesia,USDC
