Step,price,liquidity,iteration,scenario,region,coin
1,0.9751035605709248,6300000000000.0,187,S2_panic_selling_defi,eurozone,USDC
2,0.9894515703800236,6300000000000.0,187,S2_panic_selling_defi,eurozone,USDC
3,0.9776574004984885,6300000000000.0,187,S2_panic_selling_defi,eurozone,USDC
4,0.9671082379988658,6300000000000.0,187,S2_panic_selling_defi,eurozone,USDC
5,0.9828680926402666,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
6,0.9980241364482273,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
7,0.9969773488144431,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
8,1.0133794272384176,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
9,1.0078050042475213,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
10,1.027786402828104,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
11,1.0463405227441887,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
12,1.0222757999525796,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
13,1.0152276419626998,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
14,0.9968438492386286,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
15,1.0022630912560002,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
16,1.003422292700791,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
17,1.0045237450295668,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
18,0.9786970596642285,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
19,0.9491172323820427,6299677775786.607,187,S2_panic_selling_defi,eurozone,USDC
20,0.9429989254910026,6297029241715.157,187,S2_panic_selling_defi,eurozone,USDC
21,0.9615010842175468,6293668823912.014,187,S2_panic_selling_defi,eurozone,USDC
22,0.9701574016064732,6292685433479.693,187,S2_panic_selling_defi,eurozone,USDC
23,1.0078849048589458,6292685433479.693,187,S2_panic_selling_defi,eurozone,USDC
24,0.9723767196174302,6292685433479.693,187,S2_panic_selling_defi,eurozone,USDC
25,0.9549835484396869,6292685433479.693,187,S2_panic_selling_defi,eurozone,USDC
26,0.9668593624429915,6290873749088.412,187,S2_panic_selling_defi,eurozone,USDC
27,0.9755163429900615,6290552395955.023,187,S2_panic_selling_defi,eurozone,USDC
28,0.9644025593203471,6290552395955.023,187,S2_panic_selling_defi,eurozone,USDC
29,0.9375587161064338,6289900525493.25,187,S2_panic_selling_defi,eurozone,USDC
30,0.9456366761573654,6286024276162.385,187,S2_panic_selling_defi,eurozone,USDC
31,0.9329518024342758,6283274417292.207,187,S2_panic_selling_defi,eurozone,USDC
32,0.9375168127493342,6279100788219.3,187,S2_panic_selling_defi,eurozone,USDC
33,0.9601805143872943,6275617756013.719,187,S2_panic_selling_defi,eurozone,USDC
34,0.9824624500581377,6274658688053.555,187,S2_panic_selling_defi,eurozone,USDC
35,0.9911731492529807,6274658688053.555,187,S2_panic_selling_defi,eurozone,USDC
36,1.004004367968413,6274658688053.555,187,S2_panic_selling_defi,eurozone,USDC
37,0.9829237117116526,6274658688053.555,187,S2_panic_selling_defi,eurozone,USDC
38,1.0243579156826466,6274658688053.555,187,S2_panic_selling_defi,eurozone,USDC
39,1.0061495753311969,6274658688053.555,187,S2_panic_selling_defi,eurozone,USDC
40,0.993713414237317,6274658688053.555,187,S2_panic_selling_defi,eurozone,USDC
41,0.9575624126070496,6274658688053.555,187,S2_panic_selling_defi,eurozone,USDC
42,0.9347268936451416,6273417998519.512,187,S2_panic_selling_defi,eurozone,USDC
43,0.9514803194457562,6269919063052.009,187,S2_panic_selling_defi,eurozone,USDC
44,0.9433961442484228,6268145171957.537,187,S2_panic_selling_defi,eurozone,USDC
45,0.9386366435646238,6265630471164.863,187,S2_panic_selling_defi,eurozone,USDC
46,0.9709458626764134,6262704383107.414,187,S2_panic_selling_defi,eurozone,USDC
47,0.9609246541945751,6262704383107.414,187,S2_panic_selling_defi,eurozone,USDC
48,0.9416413207330326,6261944100110.27,187,S2_panic_selling_defi,eurozone,USDC
49,0.9632921688723208,6259443112223.128,187,S2_panic_selling_defi,eurozone,USDC
50,0.9495794297310927,6258918367270.178,187,S2_panic_selling_defi,eurozone,USDC
51,0.9892531983616307,6257191993295.202,187,S2_panic_selling_defi,eurozone,USDC
52,0.9637395355139126,6257191993295.202,187,S2_panic_selling_defi,eurozone,USDC
53,0.9481069607780042,6256721457058.385,187,S2_panic_selling_defi,eurozone,USDC
54,0.9576366911771752,6254918599896.416,187,S2_panic_selling_defi,eurozone,USDC
55,0.9485991579001647,6253887237380.921,187,S2_panic_selling_defi,eurozone,USDC
56,0.95123164741462,6252156991930.382,187,S2_panic_selling_defi,eurozone,USDC
57,0.9948531811207423,6250705765832.425,187,S2_panic_selling_defi,eurozone,USDC
