Step,price,liquidity,iteration,scenario,region,coin
1,1.0049590864283269,6300000000000.0,180,S5_twin_shock_imf_bailout,eurozone,USDC
2,0.9625860280537482,6300000000000.0,180,S5_twin_shock_imf_bailout,eurozone,USDC
3,0.9781393326972057,6299077447634.347,180,S5_twin_shock_imf_bailout,eurozone,USDC
4,1.006065914209378,6299077447634.347,180,S5_twin_shock_imf_bailout,eurozone,USDC
5,1.0320227492733012,6299077447634.347,180,S5_twin_shock_imf_bailout,eurozone,USDC
6,1.0068905546425002,6299077447634.347,180,S5_twin_shock_imf_bailout,eurozone,USDC
7,1.0069661239402874,6299077447634.347,180,S5_twin_shock_imf_bailout,eurozone,USDC
8,0.9408832842426382,6299077447634.347,180,S5_twin_shock_imf_bailout,eurozone,USDC
9,0.9592248842673067,6295421591149.92,180,S5_twin_shock_imf_bailout,eurozone,USDC
10,0.951543824804581,6294140782953.165,180,S5_twin_shock_imf_bailout,eurozone,USDC
11,0.9358483067613792,6291909243132.714,180,S5_twin_shock_imf_bailout,eurozone,USDC
12,0.929263134201838,6287866458885.834,180,S5_twin_shock_imf_bailout,eurozone,USDC
13,0.951110422160598,6283203738754.649,180,S5_twin_shock_imf_bailout,eurozone,USDC
14,0.9796157253911072,6281131701524.191,180,S5_twin_shock_imf_bailout,eurozone,USDC
15,0.978299741510125,6281131701524.191,180,S5_twin_shock_imf_bailout,eurozone,USDC
16,0.9837388650048389,6281131701524.191,180,S5_twin_shock_imf_bailout,eurozone,USDC
17,1.023814033256728,6281131701524.191,180,S5_twin_shock_imf_bailout,eurozone,USDC
18,0.9988379913879404,6281131701524.191,180,S5_twin_shock_imf_bailout,eurozone,USDC
19,0.9606636205207847,6281131701524.191,180,S5_twin_shock_imf_bailout,eurozone,USDC
20,0.9729759963773644,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
21,1.003346912749529,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
22,1.016348201798523,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
23,1.0083715093820613,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
24,0.9986484228693717,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
25,0.9753733907917224,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
26,0.984289306060464,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
27,1.0175036885337692,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
28,1.0031072227722329,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
29,0.9907602838707099,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
30,0.9762151911221495,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
31,1.0034535938312028,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
32,0.841081205740422,6280144679285.107,180,S5_twin_shock_imf_bailout,eurozone,USDC
33,0.8541223854862156,6266127469633.555,180,S5_twin_shock_imf_bailout,eurozone,USDC
34,0.8646989380645331,6255199386355.639,180,S5_twin_shock_imf_bailout,eurozone,USDC
35,0.8566765511461096,6246588399344.978,180,S5_twin_shock_imf_bailout,eurozone,USDC
36,0.8620613725927901,6238314105862.045,180,S5_twin_shock_imf_bailout,eurozone,USDC
37,0.8370364417859797,6231282754088.089,180,S5_twin_shock_imf_bailout,eurozone,USDC
38,0.8187455132140496,6223571797215.694,180,S5_twin_shock_imf_bailout,eurozone,USDC
39,0.8355873799033894,6215989057317.451,180,S5_twin_shock_imf_bailout,eurozone,USDC
40,0.8749300724978839,6210232393030.186,180,S5_twin_shock_imf_bailout,eurozone,USDC
41,0.8957194893531182,6206768724628.643,180,S5_twin_shock_imf_bailout,eurozone,USDC
42,0.927587020066828,6204294677650.986,180,S5_twin_shock_imf_bailout,eurozone,USDC
43,0.9456196800667015,6202993577653.608,180,S5_twin_shock_imf_bailout,eurozone,USDC
44,0.9615006422592917,6202282408840.074,180,S5_twin_shock_imf_bailout,eurozone,USDC
45,1.002204192834942,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
46,0.986119584877161,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
47,0.9807365579364791,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
48,0.9842787951597507,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
49,0.9951176358064947,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
50,1.006777432434698,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
51,1.0005750862986638,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
52,1.010155158512989,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
53,1.0174666079444317,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
54,1.0114070273030693,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
55,1.0306523237812188,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
56,1.015208003511676,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
57,1.0477787788017694,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
58,1.0377796312124528,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
59,1.0232195851492074,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
60,1.081906832109478,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
61,1.05935880480454,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
62,1.0428315212707147,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
63,1.045615756824972,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
64,1.0120121804308488,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
65,0.9876387011513595,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
66,1.0112963470181073,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
67,0.9814343048375168,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
68,0.988313675450525,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
69,1.02318863018804,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
70,1.0202748010375158,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
71,1.0176787145842485,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
72,0.9989259992591248,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
73,0.9848808938455352,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
74,1.021168740764114,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
75,1.0510563549676573,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
76,1.0314961805085168,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
77,1.0184584517979476,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
78,1.02509160929099,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
79,1.0203572165575876,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
80,1.0363802245519549,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
81,1.0451332553728117,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
82,1.0289695614775778,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
83,1.027158095154626,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
84,1.0542384707833279,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
85,1.0608605774681452,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
86,1.0391718324360812,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
87,1.0358902992096684,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
88,0.9833676348000863,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
89,0.9637089876448878,6202072121782.818,180,S5_twin_shock_imf_bailout,eurozone,USDC
90,0.9879627001586319,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
91,1.000714746077733,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
92,1.0069805252027992,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
93,1.0122701436947126,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
94,1.0242981809775777,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
95,1.0414223422969755,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
96,1.0462304009848942,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
97,1.0334174015917377,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
98,1.0109179198087754,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
99,0.9970001730171452,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
100,0.9918290154931816,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
101,0.8371732675455049,6201940630755.786,180,S5_twin_shock_imf_bailout,eurozone,USDC
102,0.8293938121026895,6198349096110.864,180,S5_twin_shock_imf_bailout,eurozone,USDC
103,0.8561261346059557,6195033706152.531,180,S5_twin_shock_imf_bailout,eurozone,USDC
104,0.8591401833849511,6192668009181.813,180,S5_twin_shock_imf_bailout,eurozone,USDC
105,0.8910294956470761,6190624954442.892,180,S5_twin_shock_imf_bailout,eurozone,USDC
106,0.9184171948200677,6189333560636.766,180,S5_twin_shock_imf_bailout,eurozone,USDC
107,0.9170806906373112,6188518150254.248,180,S5_twin_shock_imf_bailout,eurozone,USDC
108,0.9310001206139579,6187726098208.1875,180,S5_twin_shock_imf_bailout,eurozone,USDC
109,0.9524309808337499,6187206870900.422,180,S5_twin_shock_imf_bailout,eurozone,USDC
110,0.959299569204221,6186989225824.296,180,S5_twin_shock_imf_bailout,eurozone,USDC
111,0.9600653790125386,6186845936842.828,180,S5_twin_shock_imf_bailout,eurozone,USDC
112,0.9662945968803418,6186731992555.744,180,S5_twin_shock_imf_bailout,eurozone,USDC
113,0.9797097072112404,6186683356303.232,180,S5_twin_shock_imf_bailout,eurozone,USDC
114,0.9693103160961317,6186683356303.232,180,S5_twin_shock_imf_bailout,eurozone,USDC
115,0.9721056492837868,6186677367260.366,180,S5_twin_shock_imf_bailout,eurozone,USDC
116,0.9437536840710165,6186677367260.366,180,S5_twin_shock_imf_bailout,eurozone,USDC
117,0.9362848798387666,6186358856715.6875,180,S5_twin_shock_imf_bailout,eurozone,USDC
118,0.9476397680384288,6185942942780.865,180,S5_twin_shock_imf_bailout,eurozone,USDC
119,0.9665189882350576,6185699870401.31,180,S5_twin_shock_imf_bailout,eurozone,USDC
120,0.9573597694058534,6185671371623.92,180,S5_twin_shock_imf_bailout,eurozone,USDC
121,54000000.9315873,6034489592346.284,180,S5_twin_shock_imf_bailout,eurozone,USDC
122,43200001.95,5886507352537.628,180,S5_twin_shock_imf_bailout,eurozone,USDC
123,34560001.95,5741648668724.187,180,S5_twin_shock_imf_bailout,eurozone,USDC
124,27648001.95,5599950652006.082,180,S5_twin_shock_imf_bailout,eurozone,USDC
125,22118401.95,5461426445705.93,180,S5_twin_shock_imf_bailout,eurozone,USDC
126,17694721.95,5326070432563.281,180,S5_twin_shock_imf_bailout,eurozone,USDC
