Step,price,liquidity,iteration,scenario,region,coin
1,0.9975641171870673,2989545675613.978,974,S3_twin_shock,indonesia,USDC
2,1.0038610367282188,2989545675613.978,974,S3_twin_shock,indonesia,USDC
3,0.999190071985278,2989545675613.978,974,S3_twin_shock,indonesia,USDC
4,0.9789153625938889,2989545675613.978,974,S3_twin_shock,indonesia,USDC
5,0.948817955906703,2989545675613.978,974,S3_twin_shock,indonesia,USDC
6,0.9430785497227473,2988248637330.9116,974,S3_twin_shock,indonesia,USDC
7,0.9492319217763452,2986648835700.98,974,S3_twin_shock,indonesia,USDC
8,0.9464413257370635,2985452514484.7607,974,S3_twin_shock,indonesia,USDC
9,0.9636625292500283,2984108612873.442,974,S3_twin_shock,indonesia,USDC
10,0.9873360322183714,2983780501009.023,974,S3_twin_shock,indonesia,USDC
11,0.9879495003321421,2983780501009.023,974,S3_twin_shock,indonesia,USDC
12,1.0182393682034494,2983780501009.023,974,S3_twin_shock,indonesia,USDC
13,1.0056244010988482,2983780501009.023,974,S3_twin_shock,indonesia,USDC
14,1.001389197703637,2983780501009.023,974,S3_twin_shock,indonesia,USDC
15,0.999329840806826,2983780501009.023,974,S3_twin_shock,indonesia,USDC
16,1.0076136938798057,2983780501009.023,974,S3_twin_shock,indonesia,USDC
17,0.9716401686333742,2983780501009.023,974,S3_twin_shock,indonesia,USDC
18,0.9543923560170001,2983780501009.023,974,S3_twin_shock,indonesia,USDC
19,0.9858187115205741,2982931888515.491,974,S3_twin_shock,indonesia,USDC
20,0.9854374852861415,2982931888515.491,974,S3_twin_shock,indonesia,USDC
21,0.9766490045335847,2982931888515.491,974,S3_twin_shock,indonesia,USDC
22,0.9484230664006599,2982931888515.491,974,S3_twin_shock,indonesia,USDC
23,0.961663433680397,2981758053110.0903,974,S3_twin_shock,indonesia,USDC
24,0.9893300738219519,2981329719356.302,974,S3_twin_shock,indonesia,USDC
25,0.9785510275654953,2981329719356.302,974,S3_twin_shock,indonesia,USDC
26,0.9816524312819166,2981329719356.302,974,S3_twin_shock,indonesia,USDC
27,0.952782446899071,2981329719356.302,974,S3_twin_shock,indonesia,USDC
28,0.9455362599982289,2980410549745.05,974,S3_twin_shock,indonesia,USDC
29,0.9572989349199423,2979157138700.1255,974,S3_twin_shock,indonesia,USDC
30,0.9487665885324676,2978542237948.3877,974,S3_twin_shock,indonesia,USDC
31,0.9256587131786457,2977511700139.6025,974,S3_twin_shock,indonesia,USDC
32,0.8968221686905634,2975380238823.6,974,S3_twin_shock,indonesia,USDC
33,0.9025177529302788,2971950484826.8975,974,S3_twin_shock,indonesia,USDC
34,0.9208830571917088,2969077781923.269,974,S3_twin_shock,indonesia,USDC
35,0.9233650854493456,2967137427274.528,974,S3_twin_shock,indonesia,USDC
36,0.9334249480556326,2965349737676.9126,974,S3_twin_shock,indonesia,USDC
37,0.9868993478898035,2963999701151.3755,974,S3_twin_shock,indonesia,USDC
38,0.9811186442529183,2963999701151.3755,974,S3_twin_shock,indonesia,USDC
39,0.9877515804589949,2963999701151.3755,974,S3_twin_shock,indonesia,USDC
40,0.9783814785499737,2963999701151.3755,974,S3_twin_shock,indonesia,USDC
41,0.9478335354328751,2963999701151.3755,974,S3_twin_shock,indonesia,USDC
42,0.9240172916037639,2963225502701.7183,974,S3_twin_shock,indonesia,USDC
43,0.9217478508900927,2961667303311.445,974,S3_twin_shock,indonesia,USDC
44,0.9284856848389749,2960069429528.65,974,S3_twin_shock,indonesia,USDC
45,0.9335711560252492,2958815956949.1113,974,S3_twin_shock,indonesia,USDC
46,0.9474576446850048,2957765493609.1855,974,S3_twin_shock,indonesia,USDC
47,0.950638355030064,2957109677976.0176,974,S3_twin_shock,indonesia,USDC
48,0.9481827733357652,2956571502927.246,974,S3_twin_shock,indonesia,USDC
49,0.9497417690946763,2955976321485.161,974,S3_twin_shock,indonesia,USDC
50,0.9607381468967132,2955449097506.2944,974,S3_twin_shock,indonesia,USDC
51,0.9885682145981873,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
52,0.998779290557577,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
53,1.0271242686008817,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
54,1.0257499281912015,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
55,1.014852343978286,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
56,1.0235882620911883,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
57,0.9957072178619334,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
58,1.0152300254122968,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
59,1.0187374892233239,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
60,1.0045699841186873,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
61,1.0254447436769887,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
62,0.980745934211561,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
63,0.982536294733731,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
64,0.9598878574604086,2955211464744.0645,974,S3_twin_shock,indonesia,USDC
65,0.9539836939640632,2954963984539.417,974,S3_twin_shock,indonesia,USDC
66,0.9459945964232097,2954555952160.4434,974,S3_twin_shock,indonesia,USDC
67,0.9329000947534519,2953978215385.1343,974,S3_twin_shock,indonesia,USDC
68,0.9427851907669826,2953043736096.0186,974,S3_twin_shock,indonesia,USDC
69,0.9651212681515693,2952413432240.841,974,S3_twin_shock,indonesia,USDC
70,0.9823997424851882,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
71,0.9917029545690095,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
72,1.0014809186234128,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
73,0.9829593497056168,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
74,0.981049603139267,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
75,0.9853238784023378,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
76,0.9791654922618046,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
77,1.0218217160911354,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
78,1.0160368959745223,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
79,1.0192213582163592,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
80,0.9989647986218274,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
81,0.9776321029064874,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
82,0.9869225233673381,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
83,1.0077886566012897,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
84,0.9910053807661351,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
85,0.976444502811852,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
86,0.9561322904606012,2952324987899.7705,974,S3_twin_shock,indonesia,USDC
87,0.9543428526731803,2952033192220.466,974,S3_twin_shock,indonesia,USDC
88,0.9770281840064315,2951670212467.35,974,S3_twin_shock,indonesia,USDC
89,0.9809374092612262,2951670212467.35,974,S3_twin_shock,indonesia,USDC
90,1.0180445532048024,2951670212467.35,974,S3_twin_shock,indonesia,USDC
91,1.026380102432361,2951670212467.35,974,S3_twin_shock,indonesia,USDC
92,1.0555028311444978,2951670212467.35,974,S3_twin_shock,indonesia,USDC
93,1.0202000416807842,2951670212467.35,974,S3_twin_shock,indonesia,USDC
94,1.041859957940616,2951670212467.35,974,S3_twin_shock,indonesia,USDC
95,1.0403352027255386,2951670212467.35,974,S3_twin_shock,indonesia,USDC
96,1.0016705508177413,2951670212467.35,974,S3_twin_shock,indonesia,USDC
97,0.9874740844365596,2951670212467.35,974,S3_twin_shock,indonesia,USDC
98,0.9945516023532366,2951670212467.35,974,S3_twin_shock,indonesia,USDC
99,1.0020772400797264,2951670212467.35,974,S3_twin_shock,indonesia,USDC
100,0.9997460961268214,2951670212467.35,974,S3_twin_shock,indonesia,USDC
101,0.8626771666532579,2951670212467.35,974,S3_twin_shock,indonesia,USDC
102,0.903545300013452,2949337531436.3,974,S3_twin_shock,indonesia,USDC
103,0.9111136616834886,2948007454886.367,974,S3_twin_shock,indonesia,USDC
104,0.8824110356168035,2946933213935.403,974,S3_twin_shock,indonesia,USDC
105,0.882978830216024,2945363155714.0146,974,S3_twin_shock,indonesia,USDC
106,0.9015667780021039,2944031089440.245,974,S3_twin_shock,indonesia,USDC
107,0.8906439219867759,2943032948129.012,974,S3_twin_shock,indonesia,USDC
108,0.918067395548672,2941954722871.597,974,S3_twin_shock,indonesia,USDC
109,0.9308584312348601,2941325341096.916,974,S3_twin_shock,indonesia,USDC
110,0.9272326704329691,2940878072434.4873,974,S3_twin_shock,indonesia,USDC
111,0.9384396551315759,2940378426713.243,974,S3_twin_shock,indonesia,USDC
112,0.9412486244053748,2940025967578.638,974,S3_twin_shock,indonesia,USDC
113,0.9587574185414631,2939725820447.294,974,S3_twin_shock,indonesia,USDC
114,0.9605477787383001,2939615116748.7227,974,S3_twin_shock,indonesia,USDC
115,0.9588636229231642,2939523774911.7773,974,S3_twin_shock,indonesia,USDC
116,0.9760053526751795,2939416231449.3003,974,S3_twin_shock,indonesia,USDC
117,0.9816905127885667,2939416231449.3003,974,S3_twin_shock,indonesia,USDC
118,1.0132674369078654,2939416231449.3003,974,S3_twin_shock,indonesia,USDC
119,1.0263803448853996,2939416231449.3003,974,S3_twin_shock,indonesia,USDC
120,1.0490583278784402,2939416231449.3003,974,S3_twin_shock,indonesia,USDC
121,1.0261689386915254,2865930825663.068,974,S3_twin_shock,indonesia,USDC
122,0.9696047678330659,2794282555021.491,974,S3_twin_shock,indonesia,USDC
123,0.9752924406088438,2724425491145.954,974,S3_twin_shock,indonesia,USDC
124,0.9491476929581243,2656314853867.305,974,S3_twin_shock,indonesia,USDC
125,0.9449720056269117,2589708471378.1973,974,S3_twin_shock,indonesia,USDC
126,0.9077410252723541,2524731458191.834,974,S3_twin_shock,indonesia,USDC
127,0.8851305098894962,2461052399123.8887,974,S3_twin_shock,indonesia,USDC
128,0.8791868798961547,2398805127339.94,974,S3_twin_shock,indonesia,USDC
129,0.8703628825827621,2338143776284.4985,974,S3_twin_shock,indonesia,USDC
130,0.8483859723503102,2278996989365.0557,974,S3_twin_shock,indonesia,USDC
131,0.8314582828807994,2221255004814.7607,974,S3_twin_shock,indonesia,USDC
132,0.8304843513800827,2164901267517.5903,974,S3_twin_shock,indonesia,USDC
133,0.8637019019670372,2110068873363.3013,974,S3_twin_shock,indonesia,USDC
134,0.8464445728936146,2056873763497.8125,974,S3_twin_shock,indonesia,USDC
135,0.8343827641298356,2004970160610.3562,974,S3_twin_shock,indonesia,USDC
136,0.7895128704548768,1954393812750.9893,974,S3_twin_shock,indonesia,USDC
137,0.8092194058871496,1905003985684.2637,974,S3_twin_shock,indonesia,USDC
138,0.7901669972558485,1857009851128.469,974,S3_twin_shock,indonesia,USDC
139,0.7982289999840978,1810223216935.3599,974,S3_twin_shock,indonesia,USDC
140,0.8072440445201186,1764686445635.2852,974,S3_twin_shock,indonesia,USDC
141,0.820440266366457,1720363015550.7808,974,S3_twin_shock,indonesia,USDC
142,0.804011336098055,1677184268489.564,974,S3_twin_shock,indonesia,USDC
143,0.8145048152997028,1635101631761.7598,974,S3_twin_shock,indonesia,USDC
144,0.8085728520853583,1594104375250.043,974,S3_twin_shock,indonesia,USDC
145,0.8187492615027621,1554144450001.4175,974,S3_twin_shock,indonesia,USDC
146,0.8137882590561575,1515210112970.3013,974,S3_twin_shock,indonesia,USDC
147,0.8092644878159309,1477255663661.3047,974,S3_twin_shock,indonesia,USDC
148,0.820902530178451,1440260006916.4229,974,S3_twin_shock,indonesia,USDC
149,0.8206713482328193,1404205609851.8086,974,S3_twin_shock,indonesia,USDC
150,0.8175339016107068,1369057663441.5369,974,S3_twin_shock,indonesia,USDC
151,0.8075889497142311,1334793369975.546,974,S3_twin_shock,indonesia,USDC
152,0.8153796081546983,1301389552564.6968,974,S3_twin_shock,indonesia,USDC
153,0.8321176821578207,1268828407041.1675,974,S3_twin_shock,indonesia,USDC
154,0.8072241367939107,1237088257949.2883,974,S3_twin_shock,indonesia,USDC
155,0.8126664740496764,1206141211533.2737,974,S3_twin_shock,indonesia,USDC
156,0.79129601074559,1175971924197.4197,974,S3_twin_shock,indonesia,USDC
157,0.801932206745228,1146557125936.9282,974,S3_twin_shock,indonesia,USDC
158,0.7805396100070124,1117880955633.228,974,S3_twin_shock,indonesia,USDC
159,0.7993081578775912,1089922252325.8083,974,S3_twin_shock,indonesia,USDC
160,0.8107335850684015,1062666056533.9663,974,S3_twin_shock,indonesia,USDC
161,0.8028488403763444,1036092970314.9338,974,S3_twin_shock,indonesia,USDC
162,0.7934237307261256,1010184865967.5573,974,S3_twin_shock,indonesia,USDC
163,0.7882565142804906,984925290292.5605,974,S3_twin_shock,indonesia,USDC
164,0.7974834671592249,960297884534.168,974,S3_twin_shock,indonesia,USDC
165,0.8356257609399999,936287334419.4294,974,S3_twin_shock,indonesia,USDC
166,0.8174726295663061,912878056713.5884,974,S3_twin_shock,indonesia,USDC
167,0.8297887039395545,890054008020.6898,974,S3_twin_shock,indonesia,USDC
168,0.8250550409255142,867801066516.6451,974,S3_twin_shock,indonesia,USDC
169,0.8293845858016021,846104656023.3616,974,S3_twin_shock,indonesia,USDC
170,0.8022311137841251,824950914146.9785,974,S3_twin_shock,indonesia,USDC
171,0.8115584772480259,804325906416.3962,974,S3_twin_shock,indonesia,USDC
172,0.7824857942796136,784216794240.904,974,S3_twin_shock,indonesia,USDC
173,0.7957404319797015,764610437410.2772,974,S3_twin_shock,indonesia,USDC
174,0.8027423042189902,745494499419.3191,974,S3_twin_shock,indonesia,USDC
175,0.8088425968942253,726856563370.3369,974,S3_twin_shock,indonesia,USDC
176,0.8013983076865813,708684701192.1011,974,S3_twin_shock,indonesia,USDC
177,0.7966207716124202,690967198928.1025,974,S3_twin_shock,indonesia,USDC
178,0.8039538818919344,673692675779.8348,974,S3_twin_shock,indonesia,USDC
179,0.7929000037963841,656850094220.3687,974,S3_twin_shock,indonesia,USDC
180,0.7980446610652222,640428606955.8152,974,S3_twin_shock,indonesia,USDC
181,0.822885430624792,624417708278.7754,974,S3_twin_shock,indonesia,USDC
182,0.8251974157334264,608807132671.4531,974,S3_twin_shock,indonesia,USDC
183,0.8244755634557309,593586845287.5818,974,S3_twin_shock,indonesia,USDC
184,0.8051736877061516,578747078338.6003,974,S3_twin_shock,indonesia,USDC
185,0.7814766701727334,564278310678.405,974,S3_twin_shock,indonesia,USDC
186,0.7702630832586124,550171264255.836,974,S3_twin_shock,indonesia,USDC
187,0.7492384143852417,536416906622.6978,974,S3_twin_shock,indonesia,USDC
188,0.7702351436915927,523006418134.2274,974,S3_twin_shock,indonesia,USDC
189,0.7531569881042464,509931210239.9337,974,S3_twin_shock,indonesia,USDC
190,0.7543765633354775,497182890503.1001,974,S3_twin_shock,indonesia,USDC
191,0.7578346240724322,484753286618.6127,974,S3_twin_shock,indonesia,USDC
192,0.771853266042304,472634430494.76697,974,S3_twin_shock,indonesia,USDC
193,0.7640580902135947,460818551613.62256,974,S3_twin_shock,indonesia,USDC
194,0.7712721312137966,449298072093.60455,974,S3_twin_shock,indonesia,USDC
195,0.754186613898738,438065608792.2253,974,S3_twin_shock,indonesia,USDC
196,0.7678187894893982,427113958740.57227,974,S3_twin_shock,indonesia,USDC
