Step,price,liquidity,iteration,scenario,region,coin
1,1.0073503739125447,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
2,0.9821625737282522,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
3,0.9927418247932435,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
4,0.9934003247444243,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
5,1.0195213452989609,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
6,1.0260979953457365,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
7,1.0234138239614803,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
8,1.049217275146203,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
9,1.037089524906404,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
10,1.008895638775383,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
11,1.0191025924549335,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
12,1.02514635992912,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
13,1.0083206954223176,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
14,0.9888189638593016,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
15,0.9770916058218575,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
16,0.9856244728479694,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
17,1.0021040963954306,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
18,0.982205332234215,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
19,0.9712943743381872,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
20,0.9909198292676598,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
21,1.0167353642109302,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
22,0.893074983064152,6300000000000.0,374,S1_depeg_stablecoin,eurozone,USDC
23,0.9045023558240342,6290068073774.816,374,S1_depeg_stablecoin,eurozone,USDC
24,0.9068349751216864,6282335487558.341,374,S1_depeg_stablecoin,eurozone,USDC
25,0.8759893282464342,6275330773060.227,374,S1_depeg_stablecoin,eurozone,USDC
26,0.893725563265442,6265509975076.0,374,S1_depeg_stablecoin,eurozone,USDC
27,0.900989580014878,6258474684781.384,374,S1_depeg_stablecoin,eurozone,USDC
28,0.9371244865830711,6252561587882.414,374,S1_depeg_stablecoin,eurozone,USDC
29,0.9492558518486484,6249898956401.502,374,S1_depeg_stablecoin,eurozone,USDC
30,0.969926512394575,6248275802591.064,374,S1_depeg_stablecoin,eurozone,USDC
31,0.9572668551290249,6248275802591.064,374,S1_depeg_stablecoin,eurozone,USDC
32,0.9658041794685566,6247362923242.718,374,S1_depeg_stablecoin,eurozone,USDC
33,0.9335620345970058,6247062282762.245,374,S1_depeg_stablecoin,eurozone,USDC
34,0.9205348785876454,6244317704482.292,374,S1_depeg_stablecoin,eurozone,USDC
35,0.9238350667504343,6240810164262.497,374,S1_depeg_stablecoin,eurozone,USDC
36,0.9552361738171469,6237667466659.842,374,S1_depeg_stablecoin,eurozone,USDC
37,0.8051462174646712,6236698419844.102,374,S1_depeg_stablecoin,eurozone,USDC
38,0.8070450926950543,6226231394579.027,374,S1_depeg_stablecoin,eurozone,USDC
39,0.8259152368010261,6217627640104.13,374,S1_depeg_stablecoin,eurozone,USDC
40,0.8171883718177797,6211147147121.3125,374,S1_depeg_stablecoin,eurozone,USDC
41,0.8725540926486298,6205432179216.125,374,S1_depeg_stablecoin,eurozone,USDC
42,0.8463342937371626,6202407111067.008,374,S1_depeg_stablecoin,eurozone,USDC
43,0.8320029410960477,6198888020622.317,374,S1_depeg_stablecoin,eurozone,USDC
44,0.8484540048379975,6195505855252.604,374,S1_depeg_stablecoin,eurozone,USDC
45,0.8463521840591659,6192945012121.582,374,S1_depeg_stablecoin,eurozone,USDC
46,0.8580748881965459,6190616097307.31,374,S1_depeg_stablecoin,eurozone,USDC
47,0.888441510736682,6188811099646.512,374,S1_depeg_stablecoin,eurozone,USDC
48,0.8971910061954361,6187650019841.732,374,S1_depeg_stablecoin,eurozone,USDC
49,0.8880030435493357,6186649707537.898,374,S1_depeg_stablecoin,eurozone,USDC
50,0.9081491652693995,6185580390508.93,374,S1_depeg_stablecoin,eurozone,USDC
51,0.9116849293357487,6184878344775.717,374,S1_depeg_stablecoin,eurozone,USDC
