Step,price,liquidity,iteration,scenario,region,coin
1,0.9926278390610704,2989690752351.492,318,S6_worst_case_no_intervention,indonesia,USDC
2,0.9594829210429465,2989690752351.492,318,S6_worst_case_no_intervention,indonesia,USDC
3,0.9282798267058733,2989071539023.4453,318,S6_worst_case_no_intervention,indonesia,USDC
4,0.9495847979364385,2986554871258.4043,318,S6_worst_case_no_intervention,indonesia,USDC
5,0.9689055796896916,2985371093682.42,318,S6_worst_case_no_intervention,indonesia,USDC
6,0.9693005964651972,2985332445162.992,318,S6_worst_case_no_intervention,indonesia,USDC
7,0.9864422249201317,2985316546565.0884,318,S6_worst_case_no_intervention,indonesia,USDC
8,0.9688670818153563,2985316546565.0884,318,S6_worst_case_no_intervention,indonesia,USDC
9,0.9699477928240621,2985259881613.073,318,S6_worst_case_no_intervention,indonesia,USDC
10,0.963362095852713,2985258885258.3022,318,S6_worst_case_no_intervention,indonesia,USDC
11,0.9793797424804762,2984878621402.757,318,S6_worst_case_no_intervention,indonesia,USDC
12,0.9504429137254871,2984878621402.757,318,S6_worst_case_no_intervention,indonesia,USDC
13,0.9484079625892228,2983765926643.641,318,S6_worst_case_no_intervention,indonesia,USDC
14,0.9312683042746868,2982562222327.8574,318,S6_worst_case_no_intervention,indonesia,USDC
15,0.9036607366498217,2980508818495.2676,318,S6_worst_case_no_intervention,indonesia,USDC
16,0.9178892777832193,2977060155404.238,318,S6_worst_case_no_intervention,indonesia,USDC
17,0.9439941097172352,2974582352475.9844,318,S6_worst_case_no_intervention,indonesia,USDC
18,0.9150310450400019,2973393809716.3784,318,S6_worst_case_no_intervention,indonesia,USDC
19,0.9236180842612353,2970985651640.207,318,S6_worst_case_no_intervention,indonesia,USDC
20,0.9041090872628385,2969031311681.4478,318,S6_worst_case_no_intervention,indonesia,USDC
21,0.8960702666708086,2966358955638.3125,318,S6_worst_case_no_intervention,indonesia,USDC
22,0.9169754246598973,2963564243792.2764,318,S6_worst_case_no_intervention,indonesia,USDC
23,0.9350451848113199,2961774419550.379,318,S6_worst_case_no_intervention,indonesia,USDC
24,0.9095641721263514,2960618255985.933,318,S6_worst_case_no_intervention,indonesia,USDC
25,0.9050260402147663,2958757468393.451,318,S6_worst_case_no_intervention,indonesia,USDC
26,0.9140927922710508,2956833282776.3813,318,S6_worst_case_no_intervention,indonesia,USDC
27,0.9142425926265078,2955288967556.242,318,S6_worst_case_no_intervention,indonesia,USDC
28,0.9155900025943804,2953857110017.126,318,S6_worst_case_no_intervention,indonesia,USDC
29,0.9254554423277604,2952539934799.3135,318,S6_worst_case_no_intervention,indonesia,USDC
30,0.9210256571927349,2951507330268.2603,318,S6_worst_case_no_intervention,indonesia,USDC
31,0.9075763763345318,2950458291305.1123,318,S6_worst_case_no_intervention,indonesia,USDC
32,0.9358686308254107,2949121811886.454,318,S6_worst_case_no_intervention,indonesia,USDC
33,0.9605222842380954,2948438091611.7725,318,S6_worst_case_no_intervention,indonesia,USDC
34,0.9715099787794023,2948280206225.365,318,S6_worst_case_no_intervention,indonesia,USDC
35,0.9618016083006355,2948280206225.365,318,S6_worst_case_no_intervention,indonesia,USDC
36,0.9531981675812411,2948123089086.875,318,S6_worst_case_no_intervention,indonesia,USDC
37,0.9674394859775535,2947813957435.3086,318,S6_worst_case_no_intervention,indonesia,USDC
38,0.9446601630960025,2947766117517.0107,318,S6_worst_case_no_intervention,indonesia,USDC
39,0.9535175555027416,2947318533017.371,318,S6_worst_case_no_intervention,indonesia,USDC
40,0.9772974235371856,2947050100494.437,318,S6_worst_case_no_intervention,indonesia,USDC
41,0.9885194703875934,2947050100494.437,318,S6_worst_case_no_intervention,indonesia,USDC
42,0.9934127276975158,2947050100494.437,318,S6_worst_case_no_intervention,indonesia,USDC
43,1.0093172861912638,2947050100494.437,318,S6_worst_case_no_intervention,indonesia,USDC
44,0.9973249528669395,2947050100494.437,318,S6_worst_case_no_intervention,indonesia,USDC
45,0.9881180887579023,2947050100494.437,318,S6_worst_case_no_intervention,indonesia,USDC
46,0.9670039105479693,2947050100494.437,318,S6_worst_case_no_intervention,indonesia,USDC
47,0.9862144665730437,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
48,1.0183594351162668,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
49,1.0205049806445878,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
50,1.0266167368019015,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
51,1.0032068240555714,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
52,1.0165973252010712,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
53,1.0070500214837101,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
54,0.9963293375813783,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
55,1.0320036080022799,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
56,1.0006820270113954,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
57,1.0105522605062975,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
58,1.0078461599896171,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
59,1.0256200251948249,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
60,1.010616683430412,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
61,0.9958048222121716,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
62,0.9780069691374021,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
63,0.985794917643642,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
64,0.981814651946628,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
65,0.990550043658623,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
66,0.975485192379889,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
67,0.999651581283248,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
68,1.0118815410640531,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
69,1.024129630096759,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
70,1.038659968793393,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
71,1.059773673859678,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
72,1.0500178810905592,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
73,1.0490464635230679,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
74,1.0534562019542175,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
75,1.0425365629757428,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
76,1.0186102972519353,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
77,1.0347708070610226,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
78,1.011655874894655,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
79,1.00567910196169,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
80,1.0052326823090352,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
81,1.0257305043756055,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
82,1.0178090157577344,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
83,1.0182978948868366,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
84,1.0310970952963416,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
85,1.0435783510554046,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
86,1.04120218635513,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
87,1.0261868732981805,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
88,1.018975756714972,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
89,1.0340533287694393,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
90,1.0277208238859246,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
91,1.0237588800652615,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
92,1.0690723664639308,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
93,1.011914134773112,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
94,0.9883692386657261,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
95,1.0132393510028845,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
96,1.010142608450354,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
97,1.0086548480961752,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
98,1.0249466047795288,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
99,1.0310709945089267,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
100,1.0237723883119247,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
101,0.8351137275395946,2947018729303.4316,318,S6_worst_case_no_intervention,indonesia,USDC
102,0.845930218414109,2944658251133.2954,318,S6_worst_case_no_intervention,indonesia,USDC
103,0.8373839049668008,2942743803396.4443,318,S6_worst_case_no_intervention,indonesia,USDC
104,0.8466368655673646,2941068635511.506,318,S6_worst_case_no_intervention,indonesia,USDC
105,0.8798890477789894,2939681544275.9414,318,S6_worst_case_no_intervention,indonesia,USDC
106,0.8879037406423079,2938773932721.726,318,S6_worst_case_no_intervention,indonesia,USDC
107,0.9055910986017122,2938005174854.234,318,S6_worst_case_no_intervention,indonesia,USDC
108,0.9185632859163159,2937480072608.3516,318,S6_worst_case_no_intervention,indonesia,USDC
109,0.9148868093681172,2937099721879.872,318,S6_worst_case_no_intervention,indonesia,USDC
110,0.9308683889805727,2936678761106.6724,318,S6_worst_case_no_intervention,indonesia,USDC
111,0.952121628112656,2936396851786.664,318,S6_worst_case_no_intervention,indonesia,USDC
112,0.9817983646367561,2936284313119.25,318,S6_worst_case_no_intervention,indonesia,USDC
113,1.0093351247465745,2936284313119.25,318,S6_worst_case_no_intervention,indonesia,USDC
114,0.9912283123252278,2936284313119.25,318,S6_worst_case_no_intervention,indonesia,USDC
115,0.9695891453360642,2936284313119.25,318,S6_worst_case_no_intervention,indonesia,USDC
116,0.9654925689345606,2936282460929.137,318,S6_worst_case_no_intervention,indonesia,USDC
117,0.9743563056664841,2936251830339.4287,318,S6_worst_case_no_intervention,indonesia,USDC
118,0.9676150090722142,2936251830339.4287,318,S6_worst_case_no_intervention,indonesia,USDC
119,0.9513916176841397,2936239336639.8984,318,S6_worst_case_no_intervention,indonesia,USDC
120,0.91533061940901,2936113709258.387,318,S6_worst_case_no_intervention,indonesia,USDC
121,0.9183480772631389,2862376209486.5845,318,S6_worst_case_no_intervention,indonesia,USDC
122,0.8834738695602072,2790526105351.049,318,S6_worst_case_no_intervention,indonesia,USDC
123,0.8672226812690468,2720293976335.8374,318,S6_worst_case_no_intervention,indonesia,USDC
124,0.8372510852009929,2651774412087.434,318,S6_worst_case_no_intervention,indonesia,USDC
125,0.8064332775210153,2584869059691.74,318,S6_worst_case_no_intervention,indonesia,USDC
126,0.7858024244215653,2519605627555.3706,318,S6_worst_case_no_intervention,indonesia,USDC
127,0.7797604390395432,2456006824404.1,318,S6_worst_case_no_intervention,indonesia,USDC
128,0.7382081065528288,2394079716436.783,318,S6_worst_case_no_intervention,indonesia,USDC
129,0.7377292497648273,2333685870960.5605,318,S6_worst_case_no_intervention,indonesia,USDC
130,0.7784060829745396,2274946152814.6035,318,S6_worst_case_no_intervention,indonesia,USDC
131,0.8003751559784567,2217820406856.5454,318,S6_worst_case_no_intervention,indonesia,USDC
132,0.832727841013233,2162190434834.022,318,S6_worst_case_no_intervention,indonesia,USDC
133,0.7894628927700187,2108014723589.7715,318,S6_worst_case_no_intervention,indonesia,USDC
134,0.8233537553104416,2055170929011.0344,318,S6_worst_case_no_intervention,indonesia,USDC
135,0.8268197809600636,2003696837124.0635,318,S6_worst_case_no_intervention,indonesia,USDC
136,0.8074513577519561,1953527348862.416,318,S6_worst_case_no_intervention,indonesia,USDC
137,0.8168056572775025,1904617387159.3066,318,S6_worst_case_no_intervention,indonesia,USDC
138,0.8196204350681905,1856945003936.1743,318,S6_worst_case_no_intervention,indonesia,USDC
139,0.7977284995767179,1810473786814.9385,318,S6_worst_case_no_intervention,indonesia,USDC
140,0.8069466167973097,1765165304365.9292,318,S6_worst_case_no_intervention,indonesia,USDC
141,0.8376225310119643,1720999428149.3203,318,S6_worst_case_no_intervention,indonesia,USDC
142,0.8170276578376512,1677948834069.3477,318,S6_worst_case_no_intervention,indonesia,USDC
143,0.8076404117011904,1635973855320.9058,318,S6_worst_case_no_intervention,indonesia,USDC
144,0.8157920043236105,1595050451050.5264,318,S6_worst_case_no_intervention,indonesia,USDC
145,0.8285058376622931,1555155543662.3213,318,S6_worst_case_no_intervention,indonesia,USDC
146,0.8176118955391493,1516262225639.3027,318,S6_worst_case_no_intervention,indonesia,USDC
147,0.8188498637782999,1478342606743.941,318,S6_worst_case_no_intervention,indonesia,USDC
148,0.8282659886985752,1441373041330.7007,318,S6_worst_case_no_intervention,indonesia,USDC
149,0.8239849271317693,1405329948744.2864,318,S6_worst_case_no_intervention,indonesia,USDC
150,0.8198400446652617,1370189094137.977,318,S6_worst_case_no_intervention,indonesia,USDC
151,0.8079923212838311,1335927220733.4016,318,S6_worst_case_no_intervention,indonesia,USDC
152,0.8282271799999319,1302522523856.3877,318,S6_worst_case_no_intervention,indonesia,USDC
153,0.8311030722340905,1269954998472.7773,318,S6_worst_case_no_intervention,indonesia,USDC
154,0.8051124588395338,1238202274329.7852,318,S6_worst_case_no_intervention,indonesia,USDC
155,0.7802367952295118,1207243348804.516,318,S6_worst_case_no_intervention,indonesia,USDC
156,0.7969896361581621,1177058365677.2727,318,S6_worst_case_no_intervention,indonesia,USDC
157,0.7877906482463225,1147628977852.8828,318,S6_worst_case_no_intervention,indonesia,USDC
158,0.7811712375858876,1118935866719.0217,318,S6_worst_case_no_intervention,indonesia,USDC
159,0.7917755494607995,1090960389772.1934,318,S6_worst_case_no_intervention,indonesia,USDC
160,0.7821765610205808,1063684721933.4677,318,S6_worst_case_no_intervention,indonesia,USDC
161,0.8096772846071174,1037091205142.9688,318,S6_worst_case_no_intervention,indonesia,USDC
162,0.7993420681973443,1011162938704.5491,318,S6_worst_case_no_intervention,indonesia,USDC
163,0.7830603826040087,985883023044.7533,318,S6_worst_case_no_intervention,indonesia,USDC
164,0.7639426767092666,961235196085.8564,318,S6_worst_case_no_intervention,indonesia,USDC
165,0.7615388638859812,937203610323.8123,318,S6_worst_case_no_intervention,indonesia,USDC
166,0.7646613821803027,913772943741.0526,318,S6_worst_case_no_intervention,indonesia,USDC
167,0.7539514020033145,890928174457.3337,318,S6_worst_case_no_intervention,indonesia,USDC
168,0.7833735222896955,868654621478.2947,318,S6_worst_case_no_intervention,indonesia,USDC
169,0.795492555927304,846938003689.6669,318,S6_worst_case_no_intervention,indonesia,USDC
170,0.8020874463303821,825764363107.5474,318,S6_worst_case_no_intervention,indonesia,USDC
171,0.8032805186997152,805120109756.321,318,S6_worst_case_no_intervention,indonesia,USDC
172,0.8152087417289391,784991987589.1924,318,S6_worst_case_no_intervention,indonesia,USDC
173,0.8140975973493785,765367095368.9713,318,S6_worst_case_no_intervention,indonesia,USDC
174,0.7944982304004102,746232840581.9563,318,S6_worst_case_no_intervention,indonesia,USDC
175,0.8121293135535459,727576945518.8602,318,S6_worst_case_no_intervention,indonesia,USDC
176,0.8090082429735149,709387463180.6733,318,S6_worst_case_no_intervention,indonesia,USDC
177,0.7948990319524947,691652728419.3936,318,S6_worst_case_no_intervention,indonesia,USDC
178,0.8234191569884033,674361367079.1069,318,S6_worst_case_no_intervention,indonesia,USDC
179,0.8270554658962175,657502301725.5085,318,S6_worst_case_no_intervention,indonesia,USDC
180,0.8216541422896834,641064717732.9861,318,S6_worst_case_no_intervention,indonesia,USDC
181,0.8354714972659766,625038077307.7478,318,S6_worst_case_no_intervention,indonesia,USDC
182,0.8185301035961782,609412108376.3273,318,S6_worst_case_no_intervention,indonesia,USDC
183,0.8091650782302933,594176788633.9535,318,S6_worst_case_no_intervention,indonesia,USDC
184,0.7917701166699415,579322352914.4438,318,S6_worst_case_no_intervention,indonesia,USDC
185,0.7741652958130696,564839279597.9612,318,S6_worst_case_no_intervention,indonesia,USDC
186,0.7791952708263695,550718284278.8859,318,S6_worst_case_no_intervention,indonesia,USDC
187,0.7749465094840489,536950316807.0612,318,S6_worst_case_no_intervention,indonesia,USDC
188,0.7671650120332536,523526550528.2804,318,S6_worst_case_no_intervention,indonesia,USDC
189,0.779286959980092,510438379661.9448,318,S6_worst_case_no_intervention,indonesia,USDC
190,0.7852522893542734,497677414888.3251,318,S6_worst_case_no_intervention,indonesia,USDC
191,0.7768202168100641,485235475405.2956,318,S6_worst_case_no_intervention,indonesia,USDC
192,0.7926410742302139,473104585110.5477,318,S6_worst_case_no_intervention,indonesia,USDC
193,0.7965728270539083,461276968061.7534,318,S6_worst_case_no_intervention,indonesia,USDC
194,0.828582029265352,449745041900.80273,318,S6_worst_case_no_intervention,indonesia,USDC
195,0.8288970549032539,438501414498.5301,318,S6_worst_case_no_intervention,indonesia,USDC
196,0.7953873249315146,427538877924.6408,318,S6_worst_case_no_intervention,indonesia,USDC
197,0.7671640015043094,416850404746.9783,318,S6_worst_case_no_intervention,indonesia,USDC
198,0.7735551415193281,406429143467.9579,318,S6_worst_case_no_intervention,indonesia,USDC
199,0.7517098154796941,396268413942.473,318,S6_worst_case_no_intervention,indonesia,USDC
200,0.7601130820644632,386361702757.8661,318,S6_worst_case_no_intervention,indonesia,USDC
201,0.7452211580601409,376702659550.23706,318,S6_worst_case_no_intervention,indonesia,USDC
202,0.7567943187384114,367285092546.51013,318,S6_worst_case_no_intervention,indonesia,USDC
203,0.7864498169611417,358102964837.6387,318,S6_worst_case_no_intervention,indonesia,USDC
204,0.7668066868796862,349150390466.6861,318,S6_worst_case_no_intervention,indonesia,USDC
205,0.7941521840320215,340421630468.4199,318,S6_worst_case_no_intervention,indonesia,USDC
206,0.8092296715811258,331911089544.076,318,S6_worst_case_no_intervention,indonesia,USDC
207,0.8416148374632005,323613312185.3198,318,S6_worst_case_no_intervention,indonesia,USDC
208,0.838879416102527,315522979296.84827,318,S6_worst_case_no_intervention,indonesia,USDC
209,0.8236048798094738,307634904743.07153,318,S6_worst_case_no_intervention,indonesia,USDC
210,0.8333930758774959,299944032052.3175,318,S6_worst_case_no_intervention,indonesia,USDC
211,0.8267426095710169,292445431194.88165,318,S6_worst_case_no_intervention,indonesia,USDC
212,0.8010066651446456,285134295364.43304,318,S6_worst_case_no_intervention,indonesia,USDC
213,0.7960401646143908,278005937928.1682,318,S6_worst_case_no_intervention,indonesia,USDC
214,0.7689150946406494,271055789436.5133,318,S6_worst_case_no_intervention,indonesia,USDC
215,0.7548125261079781,264279394659.9574,318,S6_worst_case_no_intervention,indonesia,USDC
216,0.7644396862742149,257672409758.6012,318,S6_worst_case_no_intervention,indonesia,USDC
217,0.7858194087533585,251230599489.01447,318,S6_worst_case_no_intervention,indonesia,USDC
218,0.7749124791549794,244949834483.04843,318,S6_worst_case_no_intervention,indonesia,USDC
219,0.7722643852053926,238826088604.10016,318,S6_worst_case_no_intervention,indonesia,USDC
220,0.7960536284373808,232855436376.12268,318,S6_worst_case_no_intervention,indonesia,USDC
221,0.7884566686739604,227034050457.21188,318,S6_worst_case_no_intervention,indonesia,USDC
222,0.7845795143909334,221358199187.42773,318,S6_worst_case_no_intervention,indonesia,USDC
223,0.7943837469871082,215824244200.9422,318,S6_worst_case_no_intervention,indonesia,USDC
224,0.7944628098309338,210428638090.89355,318,S6_worst_case_no_intervention,indonesia,USDC
225,0.793566482483145,205167922134.45453,318,S6_worst_case_no_intervention,indonesia,USDC
226,0.8034960468455589,200038724077.47595,318,S6_worst_case_no_intervention,indonesia,USDC
227,0.7733131838922195,195037755972.78818,318,S6_worst_case_no_intervention,indonesia,USDC
228,0.7795480063749326,190161812070.64557,318,S6_worst_case_no_intervention,indonesia,USDC
229,0.7693884711971898,185407766766.8264,318,S6_worst_case_no_intervention,indonesia,USDC
230,0.7719079934941573,180772572595.85425,318,S6_worst_case_no_intervention,indonesia,USDC
231,0.761263105521869,176253258279.5375,318,S6_worst_case_no_intervention,indonesia,USDC
232,0.7866320694263405,171846926821.3675,318,S6_worst_case_no_intervention,indonesia,USDC
